scrape_ts,city,probe_locality,probe_lat,probe_lng,restaurant_id,name,locality,area_name,cost_for_two_raw,cuisines,avg_rating,total_ratings_raw,delivery_time_min,last_mile_km,is_open,veg_only,offer_header,offer_subheader,offer_tag,chain_parent_id,listing_url
2026-09-19 21:12:19,Kolkata,Behala,22.4989,88.318,27976,Saima Restaurant,Esplanade,South Kolkata,₹300 for two,Mughlai|Snacks,4.2,19K+,54,7,True,False,ITEMS,AT ₹49,,5566,https://www.swiggy.com/city/kolkata/saima-restaurant-esplanade-south-kolkata-rest27976
2026-09-19 21:12:19,Kolkata,Behala,22.4989,88.318,23234,Apna Dhaba,Alipore,South Kolkata,₹300 for two,North Indian|Desserts|Snacks ,4.3,18K+,54,6.5,True,True,70% OFF,UPTO ₹140,,25963,https://www.swiggy.com/city/kolkata/apna-dhaba-alipore-south-kolkata-rest23234
2026-09-19 21:12:19,Kolkata,Behala,22.4989,88.318,298425,Maggi Wala,South Kolkata,Kalighat,₹150 for two,Chinese|Beverages|Fast Food|Burgers,4.2,5.7K+,52,5.7,True,False,,,,129224,https://www.swiggy.com/city/kolkata/maggi-wala-south-kalighat-rest298425
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,3638,Gupta Brothers -Ballygunge,Elgin Road,South Kolkata,₹300 for two,Sweets|Desserts|Indian|Street Food|South Indian|Snacks,4.4,45K+,27,0.9,True,True,ITEMS,AT ₹49,,358878,https://www.swiggy.com/city/kolkata/gupta-brothers-ballygunge-elgin-road-south-kolkata-rest3638
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,67717,Kookie Jar,Loudon Street,Loudon Street,₹350 for two,Desserts|Snacks|Bakery|Ice Cream,4.7,17K+,33,3,True,False,,,,5550,https://www.swiggy.com/city/kolkata/kookie-jar-loudon-street-rest67717
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,30170,Hindusthan Sweets,Besides 8B bus stop,Jadavpur,₹200 for two,Sweets|Desserts|Snacks|Bakery,4.4,30K+,44,4.1,True,True,ITEMS,AT ₹79,,3371,https://www.swiggy.com/city/kolkata/hindusthan-sweets-besides-8b-bus-stop-jadavpur-rest30170
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,45099,KFC,Hindustan Park,Gariahat,₹450 for two,Burgers|Fast Food|Rolls & Wraps,4.4,24K+,33,1.3,True,False,50% OFF,,FLAT DEAL,547,https://www.swiggy.com/city/kolkata/kfc-hindustan-park-gariahat-rest45099
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,22735,Pizza Hut,Ballygunge,Ballygunge,₹350 for two,Pizzas,4.1,12K+,46,1.6,True,False,50% OFF,,FLAT DEAL,721,https://www.swiggy.com/city/kolkata/pizza-hut-ballygunge-rest22735
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,55397,Subway,Kalighat,Kalighat,₹300 for two,sandwich|Salads|wrap|Healthy Food,4.4,8.5K+,38,3,True,False,30% OFF,UPTO ₹75,,2,https://www.swiggy.com/city/kolkata/subway-kalighat-rest55397
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,23942,Domino's Pizza,Ballygunge,Central Kolkata,₹400 for two,Pizzas|Italian|Pastas|Desserts,4.5,15K+,25,2.2,True,False,50% OFF,,FLAT DEAL,2456,https://www.swiggy.com/city/kolkata/dominos-pizza-ballygunge-central-kolkata-rest23942
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,316583,NIC Ice Creams,Ray Street,Central Kolkata,₹120 for two,Ice Cream|Desserts,4.6,9.8K+,34,2.8,True,True,70% OFF,UPTO ₹140,,6249,https://www.swiggy.com/city/kolkata/nic-ice-creams-ray-street-central-kolkata-rest316583
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,4623,Chowman,Broad Street,Ballygunge,₹700 for two,Chinese|Asian|Thai|Oriental|Burmese|Tibetan,4.5,42K+,29,0.6,True,False,70% OFF,UPTO ₹130,,266,https://www.swiggy.com/city/kolkata/chowman-broad-street-ballygunge-rest4623
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,150138,Sweet Truth - Cake and Desserts,First Lane,Ballygunge,₹450 for two,Desserts|Ice Cream|Bakery|Beverages,4.5,4.8K+,25,0.7,True,False,ITEMS,AT ₹79,,4444,https://www.swiggy.com/city/kolkata/sweet-truth-cake-and-desserts-first-lane-ballygunge-rest150138
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,191563,The Biryani Life,First Lane,Ballygunge,₹250 for two,Biryani|Mughlai|Lucknowi|Hyderabadi|Kebabs|Desserts|Beverages,4.1,1.2K+,29,0.7,True,False,70% OFF,UPTO ₹140,,8496,https://www.swiggy.com/city/kolkata/the-biryani-life-first-lane-ballygunge-rest191563
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,208994,The Good Bowl,First Lane,Ballygunge,₹400 for two,Biryani|North Indian|Pastas|Punjabi|Desserts|Beverages,4.4,4.5K+,28,0.7,True,False,ITEMS,AT ₹129,,7918,https://www.swiggy.com/city/kolkata/the-good-bowl-first-lane-ballygunge-rest208994
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,13922,Wow! Momo,Ballygunge,Ballygunge,₹300 for two,Momos|Chinese|fastfood|Asian|Beverages,4.5,15K+,25,0.4,True,False,70% OFF,UPTO ₹140,,1776,https://www.swiggy.com/city/kolkata/wow-momo-ballygunge-rest13922
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,480062,Baskin Robbins - Ice Cream Desserts,BALLYGUNGE CIRCULAR ROAD,Ballygunge,₹250 for two,Desserts|Ice Cream,4.6,375,28,2.1,True,True,ITEMS,AT ₹15,,5588,https://www.swiggy.com/city/kolkata/baskin-robbins-ice-cream-desserts-circular-road-ballygunge-rest480062
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,12952,Zeeshan Park Circus,Ballygunge,Central Kolkata,₹400 for two,Biryani|Mughlai|Kebabs|Indian,4,30K+,34,1.9,True,False,ITEMS,AT ₹59,,18628,https://www.swiggy.com/city/kolkata/zeeshan-park-circus-ballygunge-central-kolkata-rest12952
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,851880,Wow! Kulfi,Dover Terrace,Ballygunge,₹120 for two,Ice Cream|Desserts,4.5,92,24,0.4,True,True,70% OFF,UPTO ₹140,,501088,https://www.swiggy.com/city/kolkata/wow-kulfi-dover-terrace-ballygunge-rest851880
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,33449,Mio Amore - The Cake Shop,Sangam Nagar,Entally,₹250 for two,Bakery|Desserts|Snacks|Confectionery,4.6,13K+,34,3,True,False,,,,292958,https://www.swiggy.com/city/kolkata/mio-amore-the-cake-shop-sangam-nagar-entally-rest33449
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,150166,LunchBox - Meals and Thalis,First Lane,Ballygunge,₹200 for two,Thalis|North Indian|Biryani,4.5,10K+,29,0.7,True,False,ITEMS,AT ₹99,,4925,https://www.swiggy.com/city/kolkata/lunchbox-meals-and-thalis-first-lane-ballygunge-rest150166
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,150134,Behrouz Biryani,First Lane,Ballygunge,₹500 for two,Biryani|North Indian|Kebabs|Mughlai|Beverages|Desserts,4.2,8.3K+,32,0.7,True,False,65% OFF,UPTO ₹125,,1803,https://www.swiggy.com/city/kolkata/behrouz-biryani-first-lane-ballygunge-rest150134
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,150135,Oven Story Pizza,First Lane,Ballygunge,₹400 for two,Pizzas|Pastas|Italian|Desserts|Beverages,4.3,11K+,34,0.7,True,False,ITEMS,AT ₹99,,3534,https://www.swiggy.com/city/kolkata/oven-story-pizza-first-lane-ballygunge-rest150135
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,25144,Haldiram Food City,,South Kolkata,₹200 for two,Sweets|Desserts|Snacks|Bakery|Beverages,4.5,14K+,31,0.8,True,True,ITEMS,AT ₹39,,4013,https://www.swiggy.com/city/kolkata/haldiram-food-city-south-kolkata-rest25144
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,91293,Dhaba Junction,Ballygunge,South Kolkata,₹250 for two,Bengali|Thalis,4.3,32K+,31,0.9,True,False,50% OFF,,FLAT DEAL,15850,https://www.swiggy.com/city/kolkata/dhaba-junction-ballygunge-south-kolkata-rest91293
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,1133406,La Pino'z Pizza,Kasba,Kasba,₹300 for two,Pizzas|Fast Food|Chinese,4,1.9K+,57,3,True,False,50% OFF,,FLAT DEAL,4961,https://www.swiggy.com/city/kolkata/la-pinoz-pizza-kasba-rest1133406
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,298425,Maggi Wala,South Kolkata,Kalighat,₹150 for two,Chinese|Beverages|Fast Food|Burgers,4.2,5.7K+,36,2.3,True,False,,,,129224,https://www.swiggy.com/city/kolkata/maggi-wala-south-kalighat-rest298425
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,252048,Food Peddler Sandwiches,Kalighat (Hazra),Kalighat,₹150 for two,Continental|Beverages|Snacks|Salads|Healthy Food|Burgers,4.6,11K+,38,2.3,True,False,₹125 OFF,ABOVE ₹199,FLAT DEAL,81834,https://www.swiggy.com/city/kolkata/food-peddler-sandwiches-hazra-kalighat-rest252048
2026-09-19 21:12:19,Kolkata,Ballygunge,22.529,88.365,3078,Balwant Singh's Eating House,Bhawanipur,Bhowanipore,₹600 for two,North Indian|Beverages|Snacks|Chinese|Continental,4.4,33K+,50,3.6,True,True,ITEMS,AT ₹9,,6143,https://www.swiggy.com/city/kolkata/balwant-singhs-eating-house-bhawanipur-bhowanipore-rest3078
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,612856,Pizza Hut,Howrah,Howrah,₹350 for two,Pizzas,4.3,2.3K+,78,9.3,True,False,50% OFF,,FLAT DEAL,721,https://www.swiggy.com/city/kolkata/pizza-hut-howrah-rest612856
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,691778,KFC,Ichapur Road,Kadamtala,₹400 for two,Burgers|Fast Food|Rolls & Wraps,4.3,4.3K+,65,8.1,True,False,50% OFF,,FLAT DEAL,547,https://www.swiggy.com/city/kolkata/kfc-ichapur-road-kadamtala-rest691778
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,392663,Burger King,Shibpur,Shibpur,₹350 for two,Burgers|American,4.3,10K+,79,9.6,True,False,ITEMS,AT ₹39,,166,https://www.swiggy.com/city/kolkata/burger-king-shibpur-rest392663
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,258735,McDonald's,WB Kolkata Avani Riverside,Shibpur,₹400 for two,American|Fast Food|Beverages,4.4,10K+,81,9.6,True,False,ITEMS,AT ₹58,,630,https://www.swiggy.com/city/kolkata/mcdonalds-wb-avani-riverside-shibpur-rest258735
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,826316,The Belgian Waffle Co.,HOWRAH,AVANI REVERSIDE MALL,₹200 for two,Waffle|Desserts|Ice Cream,4.7,652,77,9.6,True,True,10% OFF,,FLAT DEAL,2233,https://www.swiggy.com/city/kolkata/the-belgian-waffle-co-howrah-avani-reverside-mall-rest826316
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,412968,Baskin Robbins - Ice Cream Desserts,BALI -HOWRAH MUNICIPAL CORPORATION,Howrah,₹250 for two,Desserts|Ice Cream,4.2,295,70,9.6,True,True,ITEMS,AT ₹15,,5588,https://www.swiggy.com/city/kolkata/baskin-robbins-ice-cream-desserts-bali-municipal-corporation-howrah-rest412968
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,469480,Wow! China,LP-212,Howrah,₹400 for two,Chinese|Asian|fastfood|Beverages|Snacks,4.1,4.5K+,69,8.4,True,False,ITEMS,AT ₹99,,226836,https://www.swiggy.com/city/kolkata/wow-china-lp-212-howrah-rest469480
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,575605,Wow! Momo,Jagacha,Ramrajtala,₹300 for two,Momos|Chinese|fastfood|Asian|Beverages,4.6,5.2K+,55,5.7,True,False,ITEMS,AT ₹49,,1776,https://www.swiggy.com/city/kolkata/wow-momo-jagacha-ramrajtala-rest575605
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,659681,Barbeque Nation,Nitadhan Mukherjee Road,"Platina Mall,5th floor",₹600 for two,North Indian|Barbecue|Kebabs|Biryani|Street Food|Snacks,4.1,1.2K+,75,9.3,True,False,ITEMS,AT ₹149,,2438,https://www.swiggy.com/city/kolkata/barbeque-nation-nitadhan-mukherjee-road-platina-mall-5th-floor-rest659681
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,659683,Dum Safar Biryani,Nitadhan Mukherjee Road,"Platina Mall,5th floor",₹500 for two,Biryani|Hyderabadi|Kebabs|North Indian|barbeque,3.7,646,67,9.3,True,False,ITEMS,AT ₹149,,351013,https://www.swiggy.com/city/kolkata/dum-safar-biryani-nitadhan-mukherjee-road-platina-mall-5th-floor-rest659683
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,29012,Keventers - Milkshakes & Waffles,Avani Mall,Avani Mall,₹200 for two,Beverages|Ice Cream|Desserts|Healthy Food,4.4,4.9K+,75,9.6,True,True,50% OFF,,FLAT DEAL,765399,https://www.swiggy.com/city/kolkata/keventers-milkshakes-and-waffles-avani-mall-rest29012
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,659682,"UBQ-Meals,Thalis & Bowls",Nitadhan Mukherjee Road,"Platina Mall,5th floor",₹300 for two,North Indian|Kebabs|Barbecue|Biryani|Street Food|Snacks,4.3,744,71,9.3,True,False,₹200 OFF,ABOVE ₹2999,FLAT DEAL,617376,https://www.swiggy.com/city/kolkata/ubq-meals-thalis-and-bowls-nitadhan-mukherjee-road-platina-mall-5th-floor-rest659682
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,164470,Tea Junction,Howrah,Shibpur,₹150 for two,Beverages|Snacks,4.3,628,82,9.6,True,False,₹100 OFF,ABOVE ₹399,FLAT DEAL,4311,https://www.swiggy.com/city/kolkata/tea-junction-howrah-shibpur-rest164470
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,377082,Keventers Waffles & Ice Cream,Avani Mall,Avani Mall,₹200 for two,Ice Cream|Desserts,4.5,446,74,9.6,True,True,ITEMS,AT ₹49,,624796,https://www.swiggy.com/city/kolkata/keventers-waffles-and-ice-cream-avani-mall-rest377082
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,851852,Wow! Kulfi,Jagacha,Ramrajtala,₹120 for two,Ice Cream|Desserts,4.3,81,56,5.7,True,True,70% OFF,UPTO ₹140,,501088,https://www.swiggy.com/city/kolkata/wow-kulfi-jagacha-ramrajtala-rest851852
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,258968,Machhli Baba Fries,Bentick Street,Central Kolkata,₹300 for two,Bengali|Street Food|Rolls & Wraps|Kebabs|Fast Food,4.5,3.4K+,69,13.5,True,False,ITEMS,AT ₹65,,4413,https://www.swiggy.com/city/kolkata/machhli-baba-fries-bentick-street-central-kolkata-rest258968
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,54937,India Restaurant,Kidderpore,Kidderpore,₹500 for two,Mughlai|Biryani|Indian|Tandoor,4.5,84K+,74,12,True,False,₹200 OFF,ABOVE ₹999,FLAT DEAL,106345,https://www.swiggy.com/city/kolkata/india-restaurant-kidderpore-rest54937
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,27172,Barista Coffee,Shibpur,Shibpur,₹350 for two,Beverages|Snacks|Desserts,4.4,1.1K+,71,9.7,True,False,ITEMS,AT ₹69,,416281,https://www.swiggy.com/city/kolkata/barista-coffee-shibpur-rest27172
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,851810,Kwality Wall's Ice Cream And More,Kashinath Chatterjee Lane,Howrah,₹200 for two,Ice Cream|Desserts|Ice Cream Cakes,4.8,609,58,7.2,True,True,,,,582,https://www.swiggy.com/city/kolkata/kwality-walls-ice-cream-and-more-kashinath-chatterjee-lane-howrah-rest851810
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,26519,Krazy For Chocolates,Inside Avani Mall,Shibpur,₹150 for two,Bakery|Desserts|Snacks,4.5,1.4K+,65,9.7,True,True,ITEMS,AT ₹29,,569,https://www.swiggy.com/city/kolkata/krazy-for-chocolates-inside-avani-mall-shibpur-rest26519
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,990784,Subway,Alipore,Judges Court Road,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.3,1.6K+,65,13.8,True,False,ITEMS,AT ₹69,,2,https://www.swiggy.com/city/kolkata/subway-alipore-judges-court-road-rest990784
2026-09-19 21:12:19,Kolkata,Howrah,22.5958,88.2636,934072,Olio - The Wood Fired Pizzeria,Narasingha Dutta,Kadamtala,₹300 for two,Pizzas|Pastas|Italian|Fast Food|Snacks|Beverages|Desserts,4.2,764,75,8.5,True,False,65% OFF,UPTO ₹130,,11633,https://www.swiggy.com/city/kolkata/olio-the-wood-fired-pizzeria-narasingha-dutta-kadamtala-rest934072
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,666686,La Pino'z Pizza,Baguihati,Eco Park Newtown,₹400 for two,Pizzas|Pastas|Italian|Desserts|Beverages,4,4.7K+,39,4,True,False,50% OFF,,FLAT DEAL,4961,https://www.swiggy.com/city/kolkata/la-pinoz-pizza-baguihati-eco-park-newtown-rest666686
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,268246,Domino's Pizza,"DUM DUM, CANTONMENT, KOLKATA",Dum Dum,₹400 for two,Pizzas|Italian|Pastas|Desserts,4.4,10K+,25,1,True,False,50% OFF,,FLAT DEAL,2456,https://www.swiggy.com/city/kolkata/dominos-pizza-cantonment-dum-dum-rest268246
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,39248,KFC,Jessore Road,Jessore Road,₹450 for two,Burgers|Fast Food|Rolls & Wraps,4.4,43K+,46,3.8,True,False,50% OFF,,FLAT DEAL,547,https://www.swiggy.com/city/kolkata/kfc-jessore-road-rest39248
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,543052,The Belgian Waffle Co.,Dumdum,MB Road,₹200 for two,Waffle|Desserts|Ice Cream,4.7,3.1K+,28,3.5,True,True,ITEMS,AT ₹72,,2233,https://www.swiggy.com/city/kolkata/the-belgian-waffle-co-dumdum-mb-road-rest543052
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,249207,Baskin Robbins - Ice Cream Desserts,DHALIPARA,Kaikhali,₹350 for two,Ice Cream|Desserts,4.7,3.7K+,28,4.2,True,True,ITEMS,AT ₹15,,5588,https://www.swiggy.com/city/kolkata/baskin-robbins-ice-cream-desserts-dhalipara-kaikhali-rest249207
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,759237,Natural Ice Cream,LAKE TOWN,BANGUR,₹150 for two,Ice Cream|Desserts,4.8,2.8K+,35,4.6,True,True,20% OFF,UPTO ₹50,,2093,https://www.swiggy.com/city/kolkata/natural-ice-cream-lake-town-bangur-rest759237
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,299242,NIC Ice Creams,Leap years,Rajarhat,₹120 for two,Ice Cream|Desserts,4.7,11K+,31,4,True,True,70% OFF,UPTO ₹140,,6249,https://www.swiggy.com/city/kolkata/nic-ice-creams-leap-years-rajarhat-rest299242
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,431548,Chowman,Birati,Birati,₹450 for two,Chinese|Asian|Thai|Oriental|Burmese|Tibetan,4.5,21K+,30,3,True,False,70% OFF,UPTO ₹130,,266,https://www.swiggy.com/city/kolkata/chowman-birati-rest431548
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,124841,Mio Amore - The Cake Shop,Dumdum,Airport,₹150 for two,Bakery|Desserts|Snacks|Confectionery,4.6,16K+,20,1.3,True,False,,,,292958,https://www.swiggy.com/city/kolkata/mio-amore-the-cake-shop-dumdum-airport-rest124841
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,304333,Wow! Momo,Majumdar Para Road,Eco Park Newtown,₹300 for two,Momos|Chinese|fastfood|Asian|Beverages,4.4,11K+,27,1.8,True,False,70% OFF,UPTO ₹140,,1776,https://www.swiggy.com/city/kolkata/wow-momo-majumdar-para-road-eco-park-newtown-rest304333
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,389857,Kwality Wall's Ice Cream And More,East Kamalapur,Dumdum,₹300 for two,Desserts|Ice Cream|Ice Cream Cakes,4.5,2.3K+,17,0.6,True,True,20% OFF,UPTO ₹50,,582,https://www.swiggy.com/city/kolkata/kwality-walls-ice-cream-and-more-east-kamalapur-dumdum-rest389857
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,87313,Cafe Coffee Day,Koyla vihar,Kaikhali,₹400 for two,Beverages|Cafe|Snacks|Desserts|Burgers|Ice Cream|Bakery|Fast Food,4.6,2.8K+,29,2.5,True,False,70% OFF,UPTO ₹140,,1,https://www.swiggy.com/city/kolkata/cafe-coffee-day-koyla-vihar-kaikhali-rest87313
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,15708,Subway,"City Centre 2, Chinar Park",City Center -2,₹350 for two,sandwich|Salads|wrap|Healthy Food,4.6,10K+,45,6,True,False,,,,2,https://www.swiggy.com/city/kolkata/subway-city-centre-2-chinar-park-city-center-2-rest15708
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,579705,Burger King,Dakshindari road,Lake Town,₹350 for two,Burgers|American,4.3,21K+,45,6.6,True,False,ITEMS,AT ₹39,,166,https://www.swiggy.com/city/kolkata/burger-king-dakshindari-road-lake-town-rest579705
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,851870,Wow! Kulfi,VIP Road,Kaikhali,₹120 for two,Ice Cream|Desserts,4.3,133,29,2.3,True,True,70% OFF,UPTO ₹140,,501088,https://www.swiggy.com/city/kolkata/wow-kulfi-vip-road-kaikhali-rest851870
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,355774,Grameen Kulfi,Lokenath Park,Rajarhat,₹120 for two,Ice Cream|Desserts,4.8,2.2K+,31,4,True,True,ITEMS,AT ₹48,,12175,https://www.swiggy.com/city/kolkata/grameen-kulfi-lokenath-park-rajarhat-rest355774
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,596861,Biryani By Kilo,Chinar Park,Baguihati,₹700 for two,Biryani|Hyderabadi|North Indian|Kebabs|Mughlai|Desserts,4.1,5.4K+,52,4.9,True,False,ITEMS,AT ₹149,,130,https://www.swiggy.com/city/kolkata/biryani-by-kilo-chinar-park-baguihati-rest596861
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,93821,Wow! China,New Town,Rajarhat,₹400 for two,Chinese|Asian|fastfood|Beverages|Snacks,4.1,8.8K+,58,6,True,False,70% OFF,UPTO ₹140,,226836,https://www.swiggy.com/city/kolkata/wow-china-new-town-rajarhat-rest93821
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,824577,Olio - The Wood Fired Pizzeria,Mayurakshi Apartment,Kalindi Housing,₹300 for two,Pizzas|Pastas|Italian|Fast Food|Snacks|Beverages|Desserts,4.3,2.8K+,53,4.9,True,False,70% OFF,UPTO ₹140,,11633,https://www.swiggy.com/city/kolkata/olio-the-wood-fired-pizzeria-mayurakshi-apartment-kalindi-housing-rest824577
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,737484,Bikkgane Biryani,rajarhat new town,Chinar Park,₹500 for two,Biryani| Hyderabadi| Andhra| Lucknowi| Kolkata| Desserts|Beverages,4.3,8.4K+,41,5,True,False,65% OFF,UPTO ₹125,,5070,https://www.swiggy.com/city/kolkata/bikkgane-biryani-rajarhat-new-town-chinar-park-rest737484
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,91744,Annapurna Khabar Ghar,Dumdum,Dum Dum,₹100 for two,Indian|Biryani|Chinese,4.3,17K+,25,0.9,True,False,50% OFF,,FLAT DEAL,34090,https://www.swiggy.com/city/kolkata/annapurna-khabar-ghar-dumdum-dum-dum-rest91744
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,65033,Chandigarh Hotel,Sector 28,Cossipore,₹300 for two,North Indian|Chinese|Tandoor|Snacks,4.3,25K+,49,6.9,True,False,70% OFF,UPTO ₹140,,57787,https://www.swiggy.com/city/kolkata/chandigarh-hotel-sector-28-cossipore-rest65033
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,22823,Sabita Restaurant,Dumdum,Dumdum,₹300 for two,Chinese|Bengali|Biryani|Indian|Tandoor,4.3,42K+,46,4.5,True,False,70% OFF,UPTO ₹140,,173988,https://www.swiggy.com/city/kolkata/sabita-restaurant-dumdum-rest22823
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,260833,The Southern Pantry,Bt Road,Belghoria,₹150 for two,South Indian|Snacks|Beverages,4.5,12K+,44,9,True,True,70% OFF,UPTO ₹140,,214091,https://www.swiggy.com/city/kolkata/the-southern-pantry-bt-road-belghoria-rest260833
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,15409,Noodle Oodle,Nagerbazar,Nagerbazar,₹600 for two,Chinese|North Indian,4.5,11K+,41,3.8,True,False,70% OFF,UPTO ₹140,,3257,https://www.swiggy.com/city/kolkata/noodle-oodle-nagerbazar-rest15409
2026-09-19 21:12:19,Kolkata,Dumdum,22.642,88.422,39920,Tandoor-e-Punjab,Chowringhee,Chowringhee,₹350 for two,Tandoor|Mughlai|Snacks|Chinese,4.3,81K+,49,6.5,True,False,70% OFF,UPTO ₹140,,7345,https://www.swiggy.com/city/kolkata/tandoor-e-punjab-chowringhee-rest39920
2026-09-19 21:12:19,Kolkata,Garia,22.465,88.39,30170,Hindusthan Sweets,Besides 8B bus stop,Jadavpur,₹200 for two,Sweets|Desserts|Snacks|Bakery,4.4,30K+,48,5,True,True,ITEMS,AT ₹79,,3371,https://www.swiggy.com/city/kolkata/hindusthan-sweets-besides-8b-bus-stop-jadavpur-rest30170
2026-09-19 21:12:19,Kolkata,Garia,22.465,88.39,351188,KFC,Naktala,Garia,₹400 for two,Burgers|Fast Food|Rolls & Wraps,4.3,37K+,27,2.2,True,False,50% OFF,,FLAT DEAL,547,https://www.swiggy.com/city/kolkata/kfc-naktala-garia-rest351188
2026-09-19 21:12:19,Kolkata,Garia,22.465,88.39,659231,Domino's Pizza,Mallick Road,Patuli,₹400 for two,Pizzas|Italian|Pastas|Desserts,4.5,5.5K+,25,2.2,True,False,50% OFF,,FLAT DEAL,2456,https://www.swiggy.com/city/kolkata/dominos-pizza-mallick-road-patuli-rest659231
2026-09-19 21:12:19,Kolkata,Garia,22.465,88.39,364444,Pizza Hut,Garia,Garia,₹350 for two,Pizzas,4.4,12K+,33,1.8,True,False,50% OFF,,FLAT DEAL,721,https://www.swiggy.com/city/kolkata/pizza-hut-garia-rest364444
2026-09-19 21:12:19,Kolkata,Garia,22.465,88.39,349069,Baskin Robbins - Ice Cream Desserts,Eastern Metropolitan Bypass Link Rd,Patuli,₹250 for two,Desserts|Ice Cream,4.8,1.6K+,26,1,True,True,ITEMS,AT ₹15,,5588,https://www.swiggy.com/city/kolkata/baskin-robbins-ice-cream-desserts-eastern-metropolitan-bypass-link-rd-patuli-rest349069
