scrape_ts,city,probe_locality,probe_lat,probe_lng,restaurant_id,name,locality,area_name,cost_for_two_raw,cuisines,avg_rating,total_ratings_raw,delivery_time_min,last_mile_km,is_open,veg_only,offer_header,offer_subheader,offer_tag,chain_parent_id,cost_for_two,n_ratings,offer_type,offer_pct,offer_flat,offer_cap,offer_min_order,item_price,locality_reach,chain_outlets,is_chain,n_cuisines,primary_cuisine,has_offer,log_cost,log_votes,cost_w,cost_pct_in_city
2026-09-19 21:12:19,Chennai,Tambaram,12.9249,80.1,737913,NH1 Bowls - Highway To North,Mudichur Road,Tambaram,₹250 for two,North Indian|Punjabi|Home Food,4.5,555,25,0.4,True,False,ITEMS,AT ₹119,,22452,250.0,555.0,item_price_point,0.0,0.0,,,119.0,1,25,1,3,North Indian,1,5.521460917862246,6.320768294250582,250.0,0.24380165289256198
2026-09-19 21:12:19,Chennai,Tambaram,12.9249,80.1,737914,ZAZA Mughal Biryani,Mudichur Road,Tambaram,₹250 for two,Biryani|North Indian|Awadhi,4.2,1.7K+,25,0.4,True,False,70% OFF,UPTO ₹140,,22473,250.0,1700.0,percent,70.0,0.0,140.0,,,1,26,1,3,Biryani,1,5.521460917862246,7.438971592395862,250.0,0.24380165289256198
2026-09-19 21:12:19,Chennai,Tambaram,12.9249,80.1,737919,LeanCrust Pizza- ThinCrust Experts,Mudichur Road,Tambaram,₹300 for two,Pizzas|Italian|Desserts,4.5,1.5K+,25,0.4,True,False,ITEMS,AT ₹149,,11216,300.0,1500.0,item_price_point,0.0,0.0,,,149.0,1,25,1,3,Pizzas,1,5.703782474656201,7.313886831633462,300.0,0.4049586776859504
2026-09-19 21:12:19,Chennai,Tambaram,12.9249,80.1,737920,MOJO Pizza - 2X Toppings,Mudichur Road,Tambaram,₹250 for two,Pizzas|Italian|Fast Food|Desserts,4.6,1.1K+,25,0.4,True,False,ITEMS,AT ₹99,,11329,250.0,1100.0,item_price_point,0.0,0.0,,,99.0,1,21,1,4,Pizzas,1,5.521460917862246,7.00397413672268,250.0,0.24380165289256198
2026-09-19 21:12:19,Mumbai,Vashi,19.0771,72.9986,737923,KFC,Vashi,Vashi,₹400 for two,Burgers|Fast Food|Rolls & Wraps,4.3,3.3K+,35,2.7,True,False,50% OFF,,FLAT DEAL,547,400.0,3300.0,percent,50.0,0.0,,,,1,58,1,3,Burgers,1,5.991464547107982,8.101980731853192,400.0,0.7193308550185874
2026-09-19 21:12:19,Delhi,Saket,28.5245,77.2066,738332,The Belgian Waffle Co.,SAKET DISTRICT CENTRE,MY SQUARE,₹200 for two,Desserts|Waffle|Coffee,4.7,455,46,2.4,True,True,30% OFF,UPTO ₹60,,2233,200.0,455.0,percent,30.0,0.0,60.0,,,1,47,1,3,Desserts,1,5.298317366548036,6.1224928095143865,200.0,0.08968609865470852
2026-09-19 21:12:19,Kolkata,New Town,22.58,88.46,738733,Food Bay,"AXIS MALL,WONDERLAN PARK",Rajarhat,₹350 for two,Snacks|Chinese|Fast Food,4.3,426,27,,True,False,,,,80975,350.0,426.0,none,0.0,0.0,,,,1,2,0,3,Snacks,0,5.857933154483459,6.056784013228625,350.0,0.5550660792951542
2026-09-19 21:12:19,Hyderabad,Secunderabad,17.4399,78.4983,738913,Telangana Spice Kitchen,SD Road,Secunderabad,₹500 for two,Chinese|Beverages,4.3,3.4K+,36,1.1,True,False,₹200 OFF,ABOVE ₹1199,FLAT DEAL,764740,500.0,3400.0,flat,0.0,200.0,,1199.0,,1,1,0,2,Chinese,1,6.214608098422191,8.131824785007195,500.0,0.8528138528138528
2026-09-19 21:12:19,Chennai,Nungambakkam,13.0569,80.2425,738938,Mani's Dum Biryani,jawaharlal nehru street,Vadapalani,₹500 for two,Andhra|Biryani|North Indian,4.6,12K+,29,4.5,True,False,ITEMS,AT ₹40,,623,500.0,12000.0,item_price_point,0.0,0.0,,,40.0,1,9,1,3,Andhra,1,6.214608098422191,9.392745258631441,500.0,0.9070247933884298
2026-09-19 21:12:19,Hyderabad,Kondapur,17.4615,78.3639,742304,Al Taza,Kothaguda,Kondapur,₹399 for two,Arabian|Beverages|Juices,4.4,3.5K+,23,0.9,True,False,ITEMS,AT ₹120,,405299,399.0,3500.0,item_price_point,0.0,0.0,,,120.0,1,1,0,3,Arabian,1,5.988961416889864,8.160803920954665,399.0,0.6320346320346321
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,744072,Boba Bhai - Bubble Tea & Korean Street Food,"2nd Cross, Phase 1",Electronic City,₹200 for two,Bubble Tea|Burger|Korean|Beverages|Fast Food|Juice and shake,4.0,1.4K+,35,0.7,True,False,ITEMS,AT ₹49,,361235,200.0,1400.0,item_price_point,0.0,0.0,,,49.0,1,1,0,6,Bubble Tea,1,5.298317366548036,7.244941546337007,200.0,0.08498023715415019
2026-09-19 21:12:19,Delhi,Mayur Vihar,28.6092,77.2952,744442,NIC Ice Creams,Shashi Garden,Mayur Vihar,₹120 for two,Ice Cream|Desserts,4.7,1.3K+,19,2.1,True,True,70% OFF,UPTO ₹140,,6249,120.0,1300.0,percent,70.0,0.0,140.0,,,1,35,1,2,Ice Cream,1,4.787491742782046,7.170888478512505,120.0,0.013452914798206279
2026-09-19 21:12:19,Pune,Wakad,18.5985,73.7625,745485,Hotel Varhadi,Wakad,Wakad,₹300 for two,North Indian|Maharashtrian|Biryani,3.9,599,19,0.7,True,False,ITEMS,AT ₹56,,378161,300.0,599.0,item_price_point,0.0,0.0,,,56.0,1,1,0,3,North Indian,1,5.703782474656201,6.396929655216146,300.0,0.42323651452282157
2026-09-19 21:12:19,Pune,Hinjewadi,18.5913,73.7389,745868,Olio - The Wood Fired Pizzeria,Hinjawadi,Haveli,₹300 for two,Pizzas|Pastas|Italian|Fast Food|Snacks|Beverages|Desserts,4.1,4.4K+,20,0.3,True,False,70% OFF,UPTO ₹140,,11633,300.0,4400.0,percent,70.0,0.0,140.0,,,1,12,1,7,Pizzas,1,5.703782474656201,8.38958706681109,300.0,0.42323651452282157
2026-09-19 21:12:19,Mumbai,Bandra West,19.0596,72.8295,746101,Bombay Sweet Shop,Darvesh Royale,Bandra West,₹700 for two,Sweets|Desserts|Snacks,4.6,2.7K+,20,,True,True,30% OFF,,FLAT DEAL,48883,700.0,2700.0,percent,30.0,0.0,,,,1,2,0,3,Sweets,1,6.551080335043404,7.901377353792616,700.0,0.9628252788104089
2026-09-19 21:12:19,Kolkata,Tollygunge,22.495,88.345,747678,KFC,Netaji Subhas Chandra Bose Road,Tollygunge,₹400 for two,Burgers|Fast Food|Rolls & Wraps,4.4,9.7K+,26,0.5,True,False,70% OFF,UPTO ₹140,,547,400.0,9700.0,percent,70.0,0.0,140.0,,,1,58,1,3,Burgers,1,5.991464547107982,9.179984251961283,400.0,0.6938325991189427
2026-09-19 21:12:19,Mumbai,Vashi,19.0771,72.9986,748076,Pizza Hut,Vashi,Vashi,₹350 for two,Pizzas,3.9,1.0K+,43,1.8,True,False,50% OFF,,FLAT DEAL,721,350.0,1000.0,percent,50.0,0.0,,,,1,46,1,1,Pizzas,1,5.857933154483459,6.90875477931522,350.0,0.5353159851301115
2026-09-19 21:12:19,Hyderabad,Begumpet,17.4435,78.4645,748258,Popeyes,Balkampet Road,Asian Satyam Mall,₹350 for two,Burgers|American|Roll,4.5,4.2K+,30,5.0,True,False,50% OFF,,FLAT DEAL,397044,350.0,4200.0,percent,50.0,0.0,,,,2,2,0,3,Burgers,1,5.857933154483459,8.343077871169383,350.0,0.6060606060606061
2026-09-19 21:12:19,Pune,Koregaon Park,18.5362,73.8939,749079,"Nourishing Farms - Salads, Sandwiches & Wraps",Viman Nagar,Viman Nagar,₹350 for two,Salads|Healthy Food|Snacks|Juices,4.2,1.5K+,34,5.0,True,False,ITEMS,AT ₹149,,764229,350.0,1500.0,item_price_point,0.0,0.0,,,149.0,2,2,0,4,Salads,1,5.857933154483459,7.313886831633462,350.0,0.549792531120332
2026-09-19 21:12:19,Mumbai,Borivali,19.2307,72.8567,749675,Chaayos Chai+Snacks=Relax,Shimpoli Road,Borivali,₹250 for two,Beverages|Chaat|Bakery|Snacks|Street Food|healthy|Home Food|Maharashtrian|Italian|Desserts,4.6,1.7K+,27,1.6,True,False,51% OFF,,FLAT DEAL,281782,250.0,1700.0,percent,51.0,0.0,,,,1,16,1,10,Beverages,1,5.521460917862246,7.438971592395862,250.0,0.2695167286245353
2026-09-19 21:12:19,Bengaluru,Whitefield,12.9698,77.75,750224,Daily Kitchen - Everyday Homely Meals,Opp.Post Office,Kadugodi,₹250 for two,Home Food|Indian|North Indian|Thalis,4.6,1.3K+,25,0.3,True,False,ITEMS,AT ₹139,,444382,250.0,1300.0,item_price_point,0.0,0.0,,,139.0,1,3,1,4,Home Food,1,5.521460917862246,7.170888478512505,250.0,0.25296442687747034
2026-09-19 21:12:19,Hyderabad,Begumpet,17.4435,78.4645,750351,Daily Kitchen - Everyday Homely Meals,TARA TOWERS AMEERPET,Khairatabad Circle No.17,₹250 for two,Home Food|Indian|North Indian|Thalis,4.6,1.8K+,25,4.3,True,False,ITEMS,AT ₹139,,444382,250.0,1800.0,item_price_point,0.0,0.0,,,139.0,1,3,1,4,Home Food,1,5.521460917862246,7.496097345175956,250.0,0.25757575757575757
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,750388,Daily Kitchen - Everyday Homely Meals,Jai Bheema Nagar,Race Course,₹250 for two,Home Food|Indian|North Indian|Thalis,4.5,588,25,2.5,True,False,ITEMS,AT ₹139,,444382,250.0,588.0,item_price_point,0.0,0.0,,,139.0,1,3,1,4,Home Food,1,5.521460917862246,6.3784261836515865,250.0,0.25296442687747034
2026-09-19 21:12:19,Delhi,Mayur Vihar,28.6092,77.2952,750690,Natural Ice Cream,Vikash Marg Rd,PREET VIHAR,₹150 for two,Ice Cream|Desserts,4.8,2.1K+,34,5.5,True,True,20% OFF,UPTO ₹50,,2093,150.0,2100.0,percent,20.0,0.0,50.0,,,1,22,1,2,Ice Cream,1,5.0106352940962555,7.650168700845001,150.0,0.03587443946188341
2026-09-19 21:12:19,Delhi,Mayur Vihar,28.6092,77.2952,751396,The Belgian Waffle Co.,PANDAV NAGAR,PATPARGANJ,₹200 for two,Desserts|Waffle|Coffee,4.6,1.5K+,24,0.7,True,True,ITEMS,AT ₹72,,2233,200.0,1500.0,item_price_point,0.0,0.0,,,72.0,1,47,1,3,Desserts,1,5.298317366548036,7.313886831633462,200.0,0.08968609865470852
2026-09-19 21:12:19,Chennai,Porur,13.0359,80.1567,752292,Namo Andhra,Moulivakkam,Kundrathur Main Road,₹350 for two,South Indian,4.1,1.1K+,23,2.6,True,True,ITEMS,AT ₹99,,507121,350.0,1100.0,item_price_point,0.0,0.0,,,99.0,1,9,1,1,South Indian,1,5.857933154483459,7.00397413672268,350.0,0.5516528925619835
2026-09-19 21:12:19,Delhi,Karol Bagh,28.6519,77.1909,752411,Olio - The Wood Fired Pizzeria,Payara Lal Road,Karol Bagh,₹300 for two,Pizzas|Pastas|Italian|Fast Food|Snacks|Beverages|Desserts,4.2,4.7K+,22,0.4,True,False,70% OFF,UPTO ₹140,,11633,300.0,4700.0,percent,70.0,0.0,140.0,,,1,12,1,7,Pizzas,1,5.703782474656201,8.45553053102413,300.0,0.3991031390134529
2026-09-19 21:12:19,Pune,Kothrud,18.5074,73.8077,752534,KFC,Karishma CHS,Kothrud,₹400 for two,Burgers|Fast Food|Rolls & Wraps,3.9,3.4K+,22,1.7,True,False,50% OFF,,FLAT DEAL,547,400.0,3400.0,percent,50.0,0.0,,,,1,58,1,3,Burgers,1,5.991464547107982,8.131824785007195,400.0,0.7365145228215768
2026-09-19 21:12:19,Delhi,Karol Bagh,28.6519,77.1909,753312,The Belgian Waffle Co.,Connaught Place,Connaught Place,₹200 for two,Desserts|Waffle|Coffee,4.7,1.5K+,30,3.9,True,True,ITEMS,AT ₹72,,2233,200.0,1500.0,item_price_point,0.0,0.0,,,72.0,2,47,1,3,Desserts,1,5.298317366548036,7.313886831633462,200.0,0.08968609865470852
2026-09-19 21:12:19,Hyderabad,Kukatpally,17.4849,78.4138,754375,Wendy's Burgers,Jayanagar Colony Kaman,Venkat Nagar Colony,₹200 for two,Burgers|Fast Food|wrap,3.8,5.1K+,35,2.3,True,False,ITEMS,AT ₹59,,972,200.0,5100.0,item_price_point,0.0,0.0,,,59.0,1,23,1,3,Burgers,1,5.298317366548036,8.537191877922927,200.0,0.09523809523809523
2026-09-19 21:12:19,Pune,Kharadi,18.5515,73.947,754377,Wendy's Burgers,PUNE NAGAR ROAD & SANGAMWADI,Kharadi,₹200 for two,Burgers|Fast Food|wrap,4.2,3.6K+,23,1.9,True,False,70% OFF,UPTO ₹140,,972,200.0,3600.0,percent,70.0,0.0,140.0,,,2,23,1,3,Burgers,1,5.298317366548036,8.188966863648876,200.0,0.12863070539419086
2026-09-19 21:12:19,Delhi,Pitampura,28.6942,77.1317,754966,Natural Ice Cream,SECTOR-7,Rohini,₹150 for two,Ice Cream|Desserts,4.7,1.7K+,20,2.4,True,True,20% OFF,UPTO ₹50,,2093,150.0,1700.0,percent,20.0,0.0,50.0,,,1,22,1,2,Ice Cream,1,5.0106352940962555,7.438971592395862,150.0,0.03587443946188341
2026-09-19 21:12:19,Pune,Wakad,18.5985,73.7625,755021,Wow! China,Wakad,Shankar kalat nagar,₹300 for two,Chinese|Asian|fastfood|Beverages|Snacks,3.5,717,32,0.9,True,False,70% OFF,UPTO ₹140,,226836,300.0,717.0,percent,70.0,0.0,140.0,,,1,20,1,5,Chinese,1,5.703782474656201,6.576469569048224,300.0,0.42323651452282157
2026-09-19 21:12:19,Mumbai,Borivali,19.2307,72.8567,755240,Louis Burger,ST. THOMAS CHURCH ROAD,BORIVALI WEST,₹600 for two,Burgers|American|Fast Food,4.2,1.8K+,48,2.8,True,False,ITEMS,AT ₹194,,22485,600.0,1800.0,item_price_point,0.0,0.0,,,194.0,1,5,1,3,Burgers,1,6.396929655216146,7.496097345175956,600.0,0.9405204460966543
2026-09-19 21:12:19,Mumbai,Vashi,19.0771,72.9986,757975,Punjab Se,Vashi,Vashi,₹300 for two,Indian|Punjabi|Chinese,4.2,1.7K+,29,1.2,True,True,₹75 OFF,ABOVE ₹399,FLAT DEAL,447755,300.0,1700.0,flat,0.0,75.0,,399.0,,1,1,0,3,Indian,1,5.703782474656201,7.438971592395862,300.0,0.4312267657992565
2026-09-19 21:12:19,Kolkata,Shyambazar,22.599,88.37,759237,Natural Ice Cream,LAKE TOWN,BANGUR,₹150 for two,Ice Cream|Desserts,4.8,2.8K+,34,4.7,True,True,20% OFF,UPTO ₹50,,2093,150.0,2800.0,percent,20.0,0.0,50.0,,,2,22,1,2,Ice Cream,1,5.0106352940962555,7.937731775260109,150.0,0.10572687224669604
2026-09-19 21:12:19,Pune,Aundh,18.559,73.8077,759846,Wendy's Burgers,Aundh,BANER,₹400 for two,Burgers|Fast Food|wrap,4.2,4.0K+,28,5.5,True,False,ITEMS,AT ₹59,,972,400.0,4000.0,item_price_point,0.0,0.0,,,59.0,1,23,1,3,Burgers,1,5.991464547107982,8.294299608857235,400.0,0.7365145228215768
2026-09-19 21:12:19,Hyderabad,Gachibowli,17.4401,78.3489,760536,Shree Balaji Family Dhaba.,Serlingampally,Nanakramguda,₹300 for two,Snacks|Chinese|Biryani,3.9,1.5K+,30,3.6,True,True,70% OFF,UPTO ₹140,,424869,300.0,1500.0,percent,70.0,0.0,140.0,,,1,1,0,3,Snacks,1,5.703782474656201,7.313886831633462,300.0,0.48484848484848486
2026-09-19 21:12:19,Bengaluru,Electronic City,12.8452,77.6602,760621,Namo Andhra,Dodda thoguru,Electronic City,₹350 for two,Andhra|Biryani|South Indian,4.2,397,37,1.6,True,True,₹100 OFF,ABOVE ₹449,FLAT DEAL,507121,350.0,397.0,flat,0.0,100.0,,449.0,,1,9,1,3,Andhra,1,5.857933154483459,5.986452005284438,350.0,0.6106719367588933
2026-09-19 21:12:19,Delhi,Vasant Kunj,28.52,77.1591,760635,Olio - The Wood Fired Pizzeria,MASOODPUR,Vasanth Kunj,₹300 for two,Pizzas|Pastas|Italian|Fast Food|Snacks|Beverages|Desserts,4.4,2.9K+,27,2.0,True,False,70% OFF,UPTO ₹140,,11633,300.0,2900.0,percent,70.0,0.0,140.0,,,1,12,1,7,Pizzas,1,5.703782474656201,7.972810784121404,300.0,0.3991031390134529
2026-09-19 21:12:19,Chennai,Adyar,13.0012,80.2565,762164,Pizza Hut,Adyar,Adyar,₹350 for two,Pizzas,4.2,3.4K+,27,1.2,True,False,50% OFF,,FLAT DEAL,721,350.0,3400.0,percent,50.0,0.0,,,,1,46,1,1,Pizzas,1,5.857933154483459,8.131824785007195,350.0,0.5516528925619835
2026-09-19 21:12:19,Bengaluru,Hebbal,13.0358,77.597,762378,Namo Andhra,Manorampalya,RT Nagar,₹350 for two,Andhra|Biryani|South Indian,4.6,606,30,1.8,True,True,₹100 OFF,ABOVE ₹449,FLAT DEAL,507121,350.0,606.0,flat,0.0,100.0,,449.0,,1,9,1,3,Andhra,1,5.857933154483459,6.408528791059498,350.0,0.6106719367588933
2026-09-19 21:12:19,Chennai,Velachery,12.9756,80.2207,762451,Namo Andhra,Mahatma Gandhi Road,OMR Perungudi,₹350 for two,Andhra|Biryani|South Indian,4.2,1.1K+,33,7.4,True,True,ITEMS,AT ₹99,,507121,350.0,1100.0,item_price_point,0.0,0.0,,,99.0,2,9,1,3,Andhra,1,5.857933154483459,7.00397413672268,350.0,0.5516528925619835
2026-09-19 21:12:19,Chennai,Tambaram,12.9249,80.1,762487,Namo Andhra,Indira Nagar,Tambaram,₹350 for two,South Indian,4.1,721,34,6.0,True,True,ITEMS,AT ₹99,,507121,350.0,721.0,item_price_point,0.0,0.0,,,99.0,1,9,1,1,South Indian,1,5.857933154483459,6.582025138892826,350.0,0.5516528925619835
2026-09-19 21:12:19,Bengaluru,HSR Layout,12.9116,77.6446,762490,Namo Andhra,Sector 2,HSR Layout,₹350 for two,South Indian,4.2,360,23,0.5,True,True,₹100 OFF,ABOVE ₹449,FLAT DEAL,507121,350.0,360.0,flat,0.0,100.0,,449.0,,1,9,1,1,South Indian,1,5.857933154483459,5.8888779583328805,350.0,0.6106719367588933
2026-09-19 21:12:19,Bengaluru,Whitefield,12.9698,77.75,762494,Namo Andhra,KR Puram,Whitefield,₹350 for two,South Indian,4.0,511,29,0.1,True,True,ITEMS,AT ₹209,,507121,350.0,511.0,item_price_point,0.0,0.0,,,209.0,1,9,1,1,South Indian,1,5.857933154483459,6.238324625039508,350.0,0.6106719367588933
2026-09-19 21:12:19,Pune,Koregaon Park,18.5362,73.8939,763016,The Belgian Waffle Co.,MUNDHWA ROAD,LAKE SHORE MALL,₹200 for two,Waffle|Desserts|Ice Cream,4.7,447,29,2.3,True,True,30% OFF,UPTO ₹60,,2233,200.0,447.0,percent,30.0,0.0,60.0,,,1,47,1,3,Waffle,1,5.298317366548036,6.104793232414985,200.0,0.12863070539419086
2026-09-19 21:12:19,Chennai,Anna Nagar,13.085,80.2101,765424,Namo Andhra,MOGAPPAIR WEST,Mogappair,₹350 for two,Andhra|Biryani|South Indian,4.1,706,32,4.9,True,True,ITEMS,AT ₹99,,507121,350.0,706.0,item_price_point,0.0,0.0,,,99.0,1,9,1,3,Andhra,1,5.857933154483459,6.561030665896573,350.0,0.5516528925619835
2026-09-19 21:12:19,Mumbai,Andheri West,19.1364,72.8296,766744,Cremure,S V Road,Jog Gor West,₹400 for two,Bakery|Desserts|Waffle|Beverages,4.6,8.7K+,30,2.2,True,False,ITEMS,AT ₹139,,351103,400.0,8700.0,item_price_point,0.0,0.0,,,139.0,1,3,1,4,Bakery,1,5.991464547107982,9.071193240566025,400.0,0.7193308550185874
2026-09-19 21:12:19,Chennai,Tambaram,12.9249,80.1,767212,KFC,Mudichur Road,West Tambaram,₹400 for two,Burgers|Fast Food|Rolls & Wraps,4.1,8.2K+,24,0.8,True,False,50% OFF,,FLAT DEAL,547,400.0,8200.0,percent,50.0,0.0,,,,1,58,1,3,Burgers,1,5.991464547107982,9.012011377036412,400.0,0.7396694214876033
2026-09-19 21:12:19,Pune,Hinjewadi,18.5913,73.7389,767765,Baskin Robbins - Ice Cream Desserts,Wakad,Phoenix Mall of Millennium,₹250 for two,Desserts|Ice Cream,4.4,71,25,3.0,True,True,ITEMS,AT ₹15,,5588,250.0,71.0,item_price_point,0.0,0.0,,,15.0,1,59,1,2,Desserts,1,5.521460917862246,4.276666119016055,250.0,0.2821576763485477
2026-09-19 21:12:19,Delhi,Janakpuri,28.6219,77.0878,767777,Bakingo,RAJOURI GARDEN,JANAKPURI,₹300 for two,Bakery|Desserts|Beverages|Snacks,4.5,5.5K+,18,1.1,True,False,70% OFF,UPTO ₹140,,3818,300.0,5500.0,percent,70.0,0.0,140.0,,,1,39,1,4,Bakery,1,5.703782474656201,8.612685172875459,300.0,0.3991031390134529
2026-09-19 21:12:19,Delhi,Saket,28.5245,77.2066,768470,Wendy's Burgers,Guru Gobind Singh Marg,Malviya Nagar,₹400 for two,Burgers|Fast Food|wrap,4.2,3.9K+,33,2.2,True,False,ITEMS,AT ₹59,,972,400.0,3900.0,item_price_point,0.0,0.0,,,59.0,1,23,1,3,Burgers,1,5.991464547107982,8.268988209506656,400.0,0.7511210762331838
2026-09-19 21:12:19,Hyderabad,Madhapur,17.4483,78.3915,768473,Wendy's Burgers,L&T E GALLERIA MALL,Hitech City,₹400 for two,Burgers|Fast Food|wrap,4.2,4.5K+,29,1.2,True,False,ITEMS,AT ₹59,,972,400.0,4500.0,item_price_point,0.0,0.0,,,59.0,1,23,1,3,Burgers,1,5.991464547107982,8.412054873292933,400.0,0.696969696969697
2026-09-19 21:12:19,Mumbai,Andheri West,19.1364,72.8296,768474,Wendy's Burgers,SMGK Associate Residency,Hill Park Complex,₹400 for two,Burgers|Fast Food|wrap,4.1,2.1K+,35,1.9,True,False,ITEMS,AT ₹59,,972,400.0,2100.0,item_price_point,0.0,0.0,,,59.0,1,23,1,3,Burgers,1,5.991464547107982,7.650168700845001,400.0,0.7193308550185874
2026-09-19 21:12:19,Bengaluru,Indiranagar,12.9784,77.6408,768475,Wendy's Burgers,Below Indirangar metro station,Indiranagar,₹400 for two,Burgers|Fast Food|wrap,4.1,4.1K+,30,0.3,True,False,ITEMS,AT ₹59,,972,400.0,4100.0,item_price_point,0.0,0.0,,,59.0,1,23,1,3,Burgers,1,5.991464547107982,8.31898612539206,400.0,0.7628458498023716
2026-09-19 21:12:19,Delhi,Lajpat Nagar,28.5677,77.2433,769069,California Burrito,East of Kailash,East of Kailash,₹250 for two,Mexican|American|Salads|Continental|Keto|Healthy Food|Beverages|Snacks|Desserts|Fast Food,4.6,8.8K+,30,2.4,True,False,,,,1252,250.0,8800.0,none,0.0,0.0,,,,1,15,1,10,Mexican,0,5.521460917862246,9.082620630373812,250.0,0.21973094170403587
2026-09-19 21:12:19,Chennai,Anna Nagar,13.085,80.2101,769574,Mani's Dum Biryani,Bazaar Road,Mogappair,₹500 for two,Indian,4.6,11K+,26,2.8,True,False,ITEMS,AT ₹40,,623,500.0,11000.0,item_price_point,0.0,0.0,,,40.0,1,9,1,1,Indian,1,6.214608098422191,9.305741456739435,500.0,0.9070247933884298
2026-09-19 21:12:19,Bengaluru,Koramangala,12.9352,77.6245,770707,Namo Andhra,Above Apollo Pharmacy,Koramangala,₹350 for two,South Indian,4.4,525,25,0.3,True,True,ITEMS,AT ₹209,,507121,350.0,525.0,item_price_point,0.0,0.0,,,209.0,1,9,1,1,South Indian,1,5.857933154483459,6.26530121273771,350.0,0.6106719367588933
2026-09-19 21:12:19,Kolkata,New Town,22.58,88.46,772029,McDonald's,Sector 5,Salt Lake,₹400 for two,American|Fast Food|Beverages,4.4,4.7K+,35,4.1,True,False,ITEMS,AT ₹58,,630,400.0,4700.0,item_price_point,0.0,0.0,,,58.0,1,55,1,3,American,1,5.991464547107982,8.45553053102413,400.0,0.6938325991189427
2026-09-19 21:12:19,Pune,Wakad,18.5985,73.7625,772299,McDonald's,W Biz,Wakad,₹400 for two,Burgers|Beverages|Cafe|Desserts,4.3,4.9K+,18,2.3,True,False,ITEMS,AT ₹64,,630,400.0,4900.0,item_price_point,0.0,0.0,,,64.0,1,55,1,4,Burgers,1,5.991464547107982,8.497194544909547,400.0,0.7365145228215768
2026-09-19 21:12:19,Chennai,Mylapore,13.0339,80.2698,775571,Theobroma,Alwarpet,Alwarpet,₹400 for two,Bakery|Desserts,4.6,5.2K+,19,2.7,True,False,ITEMS,AT ₹37,,1040,400.0,5200.0,item_price_point,0.0,0.0,,,37.0,1,44,1,2,Bakery,1,5.991464547107982,8.556606193773073,400.0,0.7396694214876033
2026-09-19 21:12:19,Mumbai,Dadar,19.0178,72.8478,775579,Sweet County Cake Shop,Matunga East,Matunga East,₹500 for two,Bakery|Cakes & Pastries,4.4,1.3K+,17,1.3,True,True,60% OFF,,FLAT DEAL,441853,500.0,1300.0,percent,60.0,0.0,,,,1,6,1,2,Bakery,1,6.214608098422191,7.170888478512505,500.0,0.8921933085501859
2026-09-19 21:12:19,Bengaluru,Marathahalli,12.9591,77.6974,775697,La Milano Pizzeria,Marathahalli,Marathahalli,₹299 for two,Pizzas|Italian|Desserts|Pastas|Mexican|Fast Food|Beverages|Salad,4.1,2.2K+,35,1.0,True,False,40% OFF,UPTO ₹80,,22533,299.0,2200.0,percent,40.0,0.0,80.0,,,1,1,0,8,Pizzas,1,5.700443573390687,7.696667081526462,299.0,0.3932806324110672
2026-09-19 21:12:19,Bengaluru,Malleshwaram,13.0035,77.5647,776939,The Belgian Waffle Co.,KODHANDARAMAPURAM,MALLESHWARM,₹200 for two,Waffle|Desserts|Ice Cream|Beverages,4.4,1.2K+,24,0.9,True,True,30% OFF,UPTO ₹60,,2233,200.0,1200.0,percent,30.0,0.0,60.0,,,1,47,1,4,Waffle,1,5.298317366548036,7.0909098220799835,200.0,0.08498023715415019
2026-09-19 21:12:19,Pune,Hinjewadi,18.5913,73.7389,777334,Central Khichdi,Mukai Nagar,Hinjewadi,₹139 for two,North Indian|Indian|Snacks|Beverages,4.2,1.6K+,12,1.2,True,True,ITEMS,AT ₹112,,463210,139.0,1600.0,item_price_point,0.0,0.0,,,112.0,1,1,0,4,North Indian,1,4.9344739331306915,7.3783837129967145,139.0,0.024896265560165973
2026-09-19 21:12:19,Bengaluru,Whitefield,12.9698,77.75,779830,Wendy's Burgers,HAGDUR ROAD,WHITEFIELD,₹400 for two,Burgers|Fast Food|wrap,4.1,2.6K+,29,1.1,True,False,ITEMS,AT ₹59,,972,400.0,2600.0,item_price_point,0.0,0.0,,,59.0,1,23,1,3,Burgers,1,5.991464547107982,7.8636512654486515,400.0,0.7628458498023716
2026-09-19 21:12:19,Kolkata,Salt Lake,22.58,88.42,781587,NH1 Bowls - Highway To North,SECTOR V,Salt Lake,₹250 for two,Punjabi|Home Food,4.7,1.7K+,25,2.7,True,False,ITEMS,AT ₹119,,22452,250.0,1700.0,item_price_point,0.0,0.0,,,119.0,1,25,1,2,Punjabi,1,5.521460917862246,7.438971592395862,250.0,0.2841409691629956
2026-09-19 21:12:19,Kolkata,Salt Lake,22.58,88.42,781588,ZAZA Mughal Biryani,SECTOR V,Salt Lake,₹250 for two,Biryani|Awadhi,4.6,1.7K+,25,2.7,True,False,70% OFF,UPTO ₹140,,22473,250.0,1700.0,percent,70.0,0.0,140.0,,,1,26,1,2,Biryani,1,5.521460917862246,7.438971592395862,250.0,0.2841409691629956
